,movieCd,openDt_score,prdtYear_score,repNationNm_score,repGenreNm_score,showTm_score,watchGradeNm_score,distributor_score,actor_score,starScore,userCount,previous_screen,previous_show,previous_audience,final_audience
771,20159647,4.5,4.3,5.6,5.8,6.6,3.6,5.8,41,4.27,12027,14,18,3891,470105
772,20100977,3.7,3.8,2.3,5.8,6.6,5.3,4.3,16.3,7.11,1166,37,39,5431,459955
773,20113951,4.3,4,5.6,3.8,6.6,5.3,2.5,21.4,8.85,3175,94,100,18243,467697
774,20136863,3.7,4.5,5.6,3.8,3.6,3.6,5.8,15.2,6.67,2621,43,49,8522,471248
775,20111249,6,4,4.2,3.1,3.6,3.3,4.6,21.1,8.08,569,41,43,8726,465599
776,20171024,3.7,4.7,2.3,3.8,3.6,5.3,5,14.5,8.08,4115,37,38,5241,465495
777,20136063,3.4,4.4,5.6,7.9,3.6,3.6,5.8,21.7,6.27,3211,39,51,10127,470308
778,20119418,3.5,3.8,4.2,5.2,3.6,4.6,2.5,14.5,7.31,1759,8,8,1715,465039
779,20090426,4.5,3.8,4.2,4.7,6.6,4.6,2.5,18.4,7.52,2987,0,0,0,456742
780,20090089,5.2,3.8,4.2,5.2,6.6,5.3,2.5,17,5.85,3029,5,5,1187,458243
781,20124946,4.5,4.8,4.2,5.1,3.6,4.6,4.3,18.6,6.45,1566,14,14,2550,462176
782,20101070,4,3.8,4.2,5.8,3.6,5.3,4.6,17.7,8.08,1794,141,209,5648,452320
783,20110899,4.5,3.8,2.3,4,6.6,5.3,2.5,14.5,9.34,25574,238,734,15608,459686
784,20090065,3.4,4.2,4.2,3.8,6.6,3.6,2.5,17.6,8.94,2622,71,115,19170,455053
785,20138223,3.7,5,5.6,3.8,3.6,4.6,2.5,15,7.58,3819,51,52,10703,451669
786,20124024,4.3,4.8,4.2,5.1,7.2,3.6,5,13.5,8.22,6172,16,17,3727,453116
787,20167363,3.4,4.3,4.2,3.8,6.6,5.3,4.6,13.3,9.34,3344,95,95,15242,449518
788,20170124,4.5,4.7,2.3,3.1,3.6,5.3,5.8,17.1,8.82,2022,15,15,2718,450043
789,20100198,4.6,3.8,5.6,3.8,3.6,5.3,4.3,13,6.27,1724,300,491,99918,440372
790,20159199,4.3,4.4,4.2,3.8,6.6,3.6,4.3,22.4,8.45,2863,5,6,1356,447220
791,20090857,4.3,3.3,4.2,3.4,2.5,5.3,5,15.6,7.45,6971,3,3,688,438622
792,20161762,4,4.7,5.6,4.7,3.6,4.6,5,20.8,7.59,3733,31,31,7267,446780
793,20156807,5.2,4.4,5.6,3.1,2.5,3.3,5,18.3,8.8,2584,11,12,2167,446054
794,20158984,4,4.3,4.2,5.8,3.6,5.3,3.8,32.5,7.62,2196,2,2,498,445009
795,20128143,4.1,4.8,4.2,5.8,3.6,4.6,4.3,18.8,7.7,1703,11,11,2357,444456
796,20110882,4.3,4,4.2,4.7,7.2,3.6,4.6,19.6,8.04,1503,15,15,546,443855
797,20090319,6,3.8,5.6,3.8,6.6,3.6,2.5,20.3,2.79,3476,5,5,1466,438808
798,20100962,4.1,3.8,5.6,2.9,3.6,3.3,2.5,16.8,9.34,4579,0,0,0,444327
799,20090044,3.5,4.2,4.2,3.1,3.6,3.3,3.8,17.5,6.55,258,3,3,0,436167
800,20090389,4.5,3.8,5.6,4.7,3.6,4.6,2.5,22.3,6.28,4325,212,639,21888,433866
801,20101014,5.2,3.8,4.2,5.8,3.6,4.6,2.5,16.5,5.94,3015,14,17,6120,432072
802,20081132,4.5,4.2,5.6,3.8,3.6,5.3,2.5,12.7,7.9,2523,215,1082,19241,435940
803,20110029,4.3,3.8,4.2,5.2,3.6,4.6,5,20.1,6.65,1157,5,8,456,435201
804,20151230,3.4,4.3,5.6,4.7,6.6,4.6,5,19,8.18,2771,40,44,9888,435090
805,20070566,4.3,3.3,4.2,3.8,3.6,3.3,4.6,16,8.99,3089,57,65,14122,440718
806,20130021,4.5,4.4,5.6,7.9,6.6,4.6,4.3,30.4,5.36,4665,25,28,6453,431310
807,20163845,4.3,4.3,5.6,3.1,2.5,3.3,2.6,16,8.73,1700,10,10,1724,429933
808,20110881,4,5,5.6,3.8,3.6,3.6,2.5,17.1,7.11,3532,11,17,3680,429141
809,20119630,3.4,4,4.2,3.1,3.6,3.3,5.8,18.8,6.5,905,10,11,1833,430001
810,20143511,4.1,4.5,5.6,4.7,3.6,4.6,2.1,21.5,6.43,2794,68,70,13061,441208
811,20110313,4.5,4,5.6,4.7,3.6,4.6,7.1,27.4,7.21,1604,63,65,12237,430936
812,20161665,4,4.7,4.2,3.1,2.5,3.3,4.6,13.3,8.59,1416,9,9,1556,427764
813,20125916,6,4.8,5.6,3.4,2.5,4.6,4.3,17,6.98,2020,13,16,2901,426706
814,20142641,4.3,4.4,5.6,3.8,3.6,4.6,5.8,28.8,6.7,3579,44,45,7350,427197
815,20090082,3.4,3.8,4.2,5.8,2.5,3.3,4.6,14.5,3.21,3969,11,16,2203,419189
816,20147283,4,4.5,4.2,5.1,6.6,4.6,4.3,15,7.77,4975,24,24,4068,424090
817,20112762,4,4,5.6,3.8,3.6,4.6,2.5,13,7.5,1828,208,222,12041,424002
818,20136043,3.5,4.5,5.6,3.8,3.6,4.6,2.5,13,8.1,3806,30,31,7111,424778
819,20070661,4.3,3.3,5.6,3.8,3.6,4.6,2.5,12.7,7.38,1542,185,585,21650,441337
820,20176121,3.5,4.7,5.6,7.9,3.6,5.3,4.3,38,4.44,2022,14,16,3850,416346
821,20130566,4.6,4.5,5.6,3.8,3.6,3.6,5.8,26,7.76,3374,41,46,8043,414663
822,20123161,5.2,4.8,5.6,3.8,6.6,4.6,5.8,45.9,8.64,34556,0,0,0,414285
823,20173961,4.6,4.7,2.5,5.2,6.6,5.3,5.1,19.7,7.79,2442,613,1686,57437,415714
824,20149394,6,4.5,2.3,3.4,3.6,4.6,5,16.8,6.34,2863,15,15,216,410644
825,20179942,4,4.7,2.5,3.1,3.6,4.6,3,16.4,9.19,5228,34,34,3328,409345
826,20171817,3.7,4.7,5.6,3.1,3.6,3.3,4.3,14.5,8.78,951,28,28,4060,411787
827,20122523,5.2,4.8,2.5,3.1,2.5,3.3,2.5,12,8.46,295,12,12,2361,407448
828,20163137,4.6,4.4,2.3,3.8,6.6,4.6,2.5,16.4,8.8,3520,117,187,4659,409847
829,20100285,4.5,3.8,4.2,3.8,6.6,3.6,5.1,16.7,7.76,819,1,2,24,398347
830,20148745,6,4.5,5.6,4.7,3.6,3.6,5.8,15,7.77,2332,360,1853,40584,407253
831,20177541,4.1,4.7,4.2,4.7,3.6,4.6,3.8,22.1,7.7,1857,3,3,510,401541
832,20090821,4.3,3.8,4.2,3.1,3.6,3.3,2.5,16.5,8.02,986,355,757,29963,395087
833,20148132,4.5,4.5,4.2,5.8,3.6,5.3,5.8,12,7.7,1820,42,52,6242,400333
834,20157531,4.5,4.4,4.2,5.8,3.6,5.3,4.6,18.5,4.27,2722,7,7,2035,399667
835,20100768,4.5,3.8,4.2,4.7,3.6,3.6,2.5,19,6.71,1846,6,8,782,390458
836,20119511,3.4,4,5.6,4,3.6,4.6,4.3,14.4,6.99,1499,120,136,14229,402876
837,20176082,5.2,4.7,2.5,3.1,3.6,3.3,2.6,16.4,8.34,1248,28,28,4155,397633
838,20149567,4.5,4.5,2.3,3.1,3.6,5.3,5.8,17.1,8.73,1818,6,6,1225,398761
839,20090669,4,3.8,5.6,3.8,3.6,3.6,2.5,17.1,7.49,1688,11,11,749,393019
840,20081332,4.1,4.2,4.2,5.1,3.6,5.3,3.8,16.4,7.97,1562,3,3,586,399570
841,20081002,4.1,4.2,5.6,3.8,6.6,5.3,4.3,24.1,8.11,2564,11,19,3743,397387
842,20058720,4.5,2.5,2.3,3.1,3.6,5.3,5.8,16.9,8.7,656,2,2,620,389871
843,20136862,6,4.8,4.2,5.8,6.6,4.6,7.5,20.2,7.29,1881,4,4,1216,388235
844,20148553,4.3,4.5,5.6,3.8,3.6,4.6,2.1,20,7.69,2257,20,21,3969,387409
845,20148626,3.7,4.5,5.6,3.8,6.6,4.6,4.3,31.4,7.43,2636,528,1096,29256,386072
846,20080013,4.3,3.3,2.3,5.8,6.6,3.6,4.3,18.4,7.77,1634,43,45,6632,380515
847,20133601,4,4.5,4.2,3.1,3.6,3.3,5.8,12,8.42,881,35,38,5520,385552
848,20165201,6,4.3,4.2,3.4,2.5,4.6,3.8,16.4,8.06,2501,1,1,274,384789
849,20124666,3.4,4.8,4.2,5.8,2.5,4.6,4.6,15,7.57,4235,24,24,4376,384398
850,20167902,3.4,4.7,5.6,3.8,6.6,4.6,3.7,25.5,7.97,3124,38,40,6396,383336
851,20136057,4.5,5,5.6,3.8,6.6,4.6,2.5,26.1,7.94,3766,67,71,16758,383582
852,20101225,5.2,3.8,4.2,5.1,6.6,5.3,4.6,16.2,7.29,3064,2,2,627,437319
853,20119771,3.4,3.8,2.3,3.8,6.6,5.3,2.5,16.4,9.29,5995,15,15,3913,381334
854,20164424,3.7,4.7,5.6,3.8,3.6,5.3,2.6,32.9,6.96,2665,93,95,14275,381483
855,20120467,3.5,5,4.2,3.8,3.6,3.6,4.6,13.3,7.28,3366,297,832,24277,379241
856,20100017,3.5,3.8,2.3,3.8,3.6,5.3,2.5,16.4,6.47,2102,3,4,289,371607
857,20100101,3.4,3.8,2.5,5.8,3.6,3.6,2.5,20.1,7.13,1378,20,22,336,369394
858,20119430,3.4,3.8,4.2,4.7,3.6,5.3,3.8,23.8,7.21,1563,251,439,33436,373397
859,20165153,4.3,4.3,2.5,3.1,3.6,3.3,2.1,13.8,8.57,1301,15,15,2022,368195
860,20101226,5.2,3.8,2.3,3.1,3.6,3.3,5.8,15.6,8.81,473,64,113,12574,375096
861,20090025,3.5,4.2,2.5,5.2,3.6,3.3,2.5,14.5,5.71,1122,8,8,987,360195
862,20147613,3.5,4.4,4.2,3.8,6.6,3.6,3.8,14.5,6.05,3384,439,1207,39769,364415
863,20101015,3.7,3.8,4.2,3.4,3.6,5.3,5.8,16.4,6.57,1520,1,1,319,358453
864,20119768,3.4,4,4.2,3.8,3.6,4.6,5.1,23.1,7,1635,0,0,0,362572
865,20090287,4.5,3.8,4.2,5.8,3.6,4.6,4.6,17.1,6.8,1066,8,9,1968,354850
866,20140145,4.6,4.4,4.2,3.1,3.6,3.3,5.8,15.5,8.37,794,14,14,3106,360781
867,20100165,4,3.8,4.2,3.8,6.6,5.3,5.1,20.3,9.3,4775,0,0,0,355516
868,20112709,5.2,4,2.3,3.1,3.6,3.3,5.8,16.4,7.8,118,12,12,1660,359771
869,20090681,4,3.8,4.2,3.1,3.6,3.3,4.6,23,8.2,1452,3,3,642,355757
870,20080062,3.5,4.2,2.3,4.7,6.6,4.6,2.5,16.4,7.07,2908,7,7,438,355158
871,20162065,4,4.3,4.2,3.4,3.6,4.6,4.3,16.1,7.57,3828,506,1489,20421,357736
872,20141224,4.5,4.5,5.6,3.4,3.6,4.6,4.3,22.3,6.13,4220,11,11,2758,356415
873,20164421,4.3,4.3,4.2,5.8,3.6,4.6,4.6,13.9,7.11,3865,3,3,1014,355913
874,20177501,6,3.8,4.2,3.8,3.6,5.3,2.5,16.4,9.19,3052,6,8,982,355767
875,20156708,4.6,4.7,5.6,4.7,3.6,4.6,2.6,18.5,7.27,2085,25,26,5540,353517
876,20110612,4,4,5.6,3.8,3.6,4.6,2.5,14.7,7.93,1314,54,56,9041,360045
877,20126686,6,4,4.2,4,3.6,4.6,2.5,15.9,8.55,3038,25,28,4717,375712
878,20161723,3.5,4.3,5.6,3.8,3.6,4.6,5.1,19,8.21,5326,32,43,5453,351276
879,20148748,4.6,5,4.2,3.8,6.6,3.6,3.8,21.7,8.51,5534,20,20,2149,355837
880,20122625,3.4,4.8,4.2,5.2,6.6,3.3,7.5,14.5,7.16,1378,1,1,397,350563
881,20128247,5.2,4.8,2.3,3.1,2.5,3.3,5.8,15.6,8.14,422,15,15,3306,348991
882,20080829,4.5,4.2,4.2,5.1,3.6,3.6,4.6,15.6,5.89,2418,1,3,19,347791
883,20168754,4,4.7,5.6,4,3.6,4.6,4.3,30,6.61,3035,48,49,6379,347790
884,20155826,4.5,4.4,5.6,5.8,3.6,4.6,3,26,5.98,3858,25,27,5650,346483
885,20110250,4.6,3.8,2.3,3.1,3.6,3.3,5.8,16.4,8.86,1182,396,719,18512,351742
886,20125338,4.5,4.8,4.2,5.8,3.6,3.6,4.6,17.8,6.77,1516,7,7,1985,345175
887,20143754,4.3,4.5,4.2,5.8,6.6,3.6,5.1,16.4,8.66,2974,6,6,2549,345759
888,20090860,5.2,3.8,2.3,3.1,3.6,3.3,2.5,16.8,8.53,587,10,11,1699,338008
889,20143422,5.2,4.5,4.2,2.7,6.6,3.3,7.5,13.7,4.91,2183,7,7,1225,341882
890,20136062,4.5,5,5.6,4.7,6.6,3.6,4.3,21.7,7.75,3105,34,36,6369,341634
891,20125406,4,4.8,5.6,3.8,6.6,5.3,4.3,16,6.91,2539,512,765,49081,338168
892,20100210,4.5,3.8,5.6,3.8,6.6,3.3,7.1,28.7,9.26,3465,398,651,9900,331945
893,20090578,3.7,3.8,4.2,5.8,7.2,3.6,3.8,18.5,8.28,3740,0,0,0,331827
894,20178672,3.5,4.7,2.5,4,3.6,3.3,2.1,14.5,9.1,920,47,47,7662,338899
895,20127494,4.1,4.8,2.3,3.1,3.6,3.3,2.5,16.4,9.11,6578,13,13,2066,339852
896,20128691,4.6,4.8,5.6,3.8,3.6,3.3,4.3,12,7.07,2335,93,99,16350,334323
897,20174801,6,4.3,2.5,3.8,3.6,5.3,2.5,17.4,9.18,2867,50,54,5305,336704
898,20178321,6,4.7,2.3,3.1,3.6,3.3,5.8,13,8.69,1118,3,3,1058,333184
899,20127546,4,4.8,5.6,3.8,3.6,4.6,2.5,25,7.21,6862,41,43,9227,332643
900,20151421,4.1,4.4,4.2,5.2,6.6,5.3,3.8,24.3,7.59,1599,6,7,2602,332180
901,20161843,4,4.3,4.2,3.4,3.6,5.3,3.8,15.6,7.2,1588,1,1,149,331877
902,20124349,6,4.8,5.6,3.4,3.6,3.6,4.3,14,6.68,1951,29,32,5697,331760
903,20164521,6,4.3,2.3,3.1,3.6,3.3,5.8,14.5,8.38,1286,3,3,665,330725
904,20100766,4.1,3.8,4.2,5.8,3.6,4.6,5,16.4,7.06,1914,27,28,3974,322888
905,20147968,4,4.5,4.2,3.8,6.6,5.3,2.5,15.6,7.94,1533,281,427,8122,329285
906,20090449,4.1,3.8,4.2,3.8,3.6,4.6,4.6,20.3,8.61,1309,33,34,8670,323707
907,20110581,4.5,4,4.2,4.7,3.6,4.6,2.5,23,8.15,1197,30,30,4915,327655
908,20136337,4.3,4.5,4.2,5.8,3.6,5.3,5.8,19.2,7.4,1599,26,26,899,327589
909,20149401,3.5,4.4,4.2,3.1,3.6,3.3,5.8,15,8.38,1538,5,5,870,325016
910,20150966,4.3,4.3,5.6,4,3.6,5.3,5,18.2,8.05,2189,95,103,18677,340936
911,20154907,3.7,4.4,5.6,3.4,3.6,4.6,7.1,27.7,6.15,2848,9,9,2895,323628
912,20090562,3.7,3.8,5.6,4,3.6,4.6,4.3,13,2.89,1980,21,24,3631,318852
913,20158485,4.5,4.7,4.2,5.2,6.6,5.3,5,13,8.45,18133,14,16,5080,322206
914,20168282,3.7,4.7,4.2,5.1,7.2,4.6,4.6,12,7.97,3313,464,464,30516,322664
915,20090513,4.1,3.8,4.2,4,3.6,3.6,4.6,19.4,8.38,1141,29,39,4613,316076
916,20157501,5.2,4.4,5.6,3.8,3.6,3.6,5.8,16.7,6.54,1790,7,7,1362,321641
917,20134592,4.3,5,2.3,3.1,3.6,3.3,5.8,15.6,8.95,618,6,6,1193,321602
918,20163884,5.2,4.3,4.2,3.1,2.5,3.3,5.1,14.5,8.73,1156,16,16,3805,323730
919,20151815,4.1,4.5,2.5,3.1,2.5,3.3,2.6,18.4,8.38,1013,10,10,1963,319465
920,20178641,4.5,4.7,2.5,3.1,3.6,3.3,2.1,16.4,8.87,632,29,30,3033,320545
921,20100979,3.7,3.8,2.3,5.8,3.6,4.6,2.5,17.8,7.4,1449,258,599,10463,312334
922,20140144,4,4.4,5.6,7.9,3.6,5.3,5.8,19.4,5.57,4899,33,33,6760,317505
923,20119627,4,4,5.6,3.8,6.6,4.6,5,12,9.3,3846,82,88,15545,317013
924,20139964,3.7,5,5.6,3.8,3.6,4.6,2.5,13.1,8.26,2258,48,50,6916,316953
925,20090459,4.5,3.8,4.2,4.7,3.6,4.6,2.5,15.8,7.27,1840,164,450,8594,310779
926,20071003,4.3,3.3,4.2,3.8,6.6,4.6,7.1,19.4,8.35,1133,375,2085,71412,315558
927,20080962,6,3.3,2.3,3.1,3.6,3.3,2.5,17.1,8.65,653,0,0,0,315809
928,20148795,4.5,5,2.5,5.2,3.6,3.3,5,18.4,7.72,1580,15,15,358,316334
929,20150942,3.5,4.4,4.2,3.8,3.6,3.6,5.8,13.3,8.54,3619,31,31,4342,321578
930,20122843,3.5,4.8,2.3,5.8,6.6,5.3,4.3,19.4,7.82,1582,24,24,3956,315314
931,20119720,3.4,4,5.6,3.8,3.6,4.6,5.8,12,6.84,1925,26,26,4669,313953
932,20071014,4.3,3.3,2.5,3.1,2.5,3.3,7.1,18.9,5.79,249,51,98,20153,310256
933,20080965,4.5,4.2,2.3,5.1,2.5,3.3,2.5,16.4,7.45,1913,14,14,307,312576
934,20149978,4.5,4.5,4.2,3.1,2.5,3.3,7.5,15.6,7.94,698,8,8,2103,311456
935,20090090,3.4,3.8,4.2,4,3.6,5.3,4.6,15.6,7.07,1158,31,31,8960,306459
936,20090555,3.7,3.8,4.2,5.8,3.6,3.6,2.5,17.7,5.84,1115,25,25,3797,305927
937,20149037,3.5,4.5,4.2,5.1,6.6,5.3,5.1,13.3,6,1911,3,3,699,309842
938,20159641,4,4.3,5.6,4,3.6,4.6,5,15,7.87,2470,493,1433,25610,308398
939,20090345,6,3.8,2.3,3.4,3.6,4.6,7.1,15.6,3.81,1525,1,1,264,303473
940,20101006,3.7,3.8,4.2,3.1,3.6,3.3,5.1,15.6,8.07,1182,0,0,0,302318
941,20133924,3.5,4.8,2.3,3.1,2.5,3.3,2.5,13,7.3,355,1,1,214,306837
942,20130574,5.2,4.5,5.6,3.8,3.6,3.3,2.1,15,9.02,3495,83,83,15910,306642
943,20144523,4.3,4.5,2.5,4,3.6,3.3,4.3,14.5,8.57,1315,55,59,12245,315004
944,20070637,5.2,3.3,5.6,4,3.6,3.6,5.8,40.8,8.1,2525,17,19,3433,2002423
945,20153702,5.2,4.4,2.3,3.1,2.5,3.3,2.1,17.1,8.75,1309,3,3,404,300477
946,20127887,4.5,3.8,2.5,3.1,3.6,3.3,2.5,17.1,7.18,231,1,1,150,299691
947,20147096,3.5,5,4.2,5.8,3.6,5.3,7.1,21.3,6.2,1386,5,5,1050,299205
948,20181561,4,4.7,5.6,3.8,3.6,3.3,4.7,14,9.49,2135,45,49,11763,313344
949,20155881,3.5,5,4.2,3.1,3.6,3.3,2.5,17.5,7.95,746,18,19,3208,298482
950,20129626,3.7,4.8,2.3,3.8,3.6,3.6,5.8,17.6,7.99,1371,30,30,5717,298086
951,20150565,3.5,4.4,4.2,3.8,6.6,4.6,2.5,20.4,8.91,2386,31,32,4000,300768
952,20157158,4.3,4.4,4.2,5.8,3.6,5.3,3.8,20.5,8.28,1755,74,74,11669,305134
953,20113889,4.6,4,4.2,3.1,2.5,3.3,3.8,14.7,8.55,445,6,6,1341,298780
954,20127108,6,4.8,2.3,3.1,6.6,3.3,2.5,12,8.11,1184,26,27,5281,300333
955,20153087,4.3,4.4,4.2,4.7,3.6,4.6,2.5,15.6,7.51,1999,4,4,1534,295096
956,20112708,5.2,4,2.3,3.1,3.6,3.3,5.8,14.5,8.06,282,3,3,108,293895
957,20135370,5.2,5,4.2,5.8,3.6,3.6,3,15.6,8.35,2020,10,10,1960,292892
958,20100292,4.5,3.8,4.2,3.1,6.6,5.3,4.6,18.4,8.04,1599,8,8,1630,287278
959,20142421,5.2,4.5,2.5,4,3.6,4.6,5,18.4,7.65,2138,100,101,9115,296748
960,20124021,3.5,4,4.2,5.8,3.6,4.6,2.5,20.5,7.61,3116,2,2,260,292267
961,20080010,4.3,3.3,4.2,5.1,3.6,4.6,4.6,16.4,5.81,1794,3,3,2,289701
962,20090557,3.7,3.8,5.6,3.8,3.6,4.6,5,20.6,7.49,1796,271,748,14987,287940
963,20081094,4.5,4.2,4.2,3.4,3.6,3.6,4.3,16.4,5.8,1578,10,15,1556,290363
964,20159059,3.5,4.4,4.2,3.1,3.6,3.3,4.6,18.7,8.3,878,14,14,2854,292495
965,20157041,3.4,4.4,4.2,5.8,3.6,3.6,5.1,23.1,7.84,1131,7,7,1401,289534
966,20090572,3.7,3.8,4.2,3.4,2.5,3.6,5.1,15.6,5.74,1058,0,0,0,284657
967,20150564,3.7,4.3,5.6,3.4,2.5,4.6,2.5,12,7.43,2833,7,7,1450,288016
968,20080743,5.2,4.2,5.6,7.9,3.6,4.6,2.5,16.7,5.42,1055,13,15,3132,288452
969,20178230,4.3,4.7,2.5,5.8,3.6,4.6,4.7,17.6,8.12,1391,32,32,4670,286064
970,20080659,4.6,3.3,4.2,3.8,3.6,4.6,2.5,16.9,6.7,1057,1,1,0,281781
971,20080349,4,3.3,4.2,4,3.6,5.3,2.5,18,9.07,2657,7,7,120,295214
972,20113636,4.3,4,5.6,4,3.6,4.6,2.5,19.3,7.41,1177,26,31,7620,283449
973,20100211,4,4.8,5.6,3.1,2.5,3.3,5.8,13,8.42,722,5,5,1127,285084
974,20144461,3.4,4.4,4.2,5.1,3.6,4.6,4.3,12.5,6.92,1617,11,11,2448,282707
975,20162183,5.2,4.3,2.3,3.1,3.6,3.3,2.1,17.1,8.75,1169,19,19,1892,282565
976,20100794,4.5,3.8,4.2,5.8,3.6,4.6,4.6,15.6,6.19,1701,1,1,252,276536
977,20148686,4.6,5,4.2,3.4,3.6,4.6,2.6,14.5,7.41,2396,12,12,2539,279488
978,20162704,4.6,4.3,5.6,3.1,2.5,3.3,5.8,15.6,7.85,1165,6,6,1079,280539
979,20143543,5.2,4.5,4.2,3.8,6.6,5.3,3.8,20.4,7.86,1443,4,4,765,278087
980,20090288,4.5,3.8,4.2,3.4,3.6,4.6,2.5,17.6,7.02,3169,6,8,824,272813
981,20166101,3.5,4.7,4.2,5.8,6.6,3.6,2.5,13,7.98,1998,9,9,1673,276379
982,20113472,4.3,4,4.2,3.1,6.6,3.3,4.6,24,8.89,1726,20,20,2863,276334
983,20080363,4,4.2,4.2,4.7,3.6,3.6,4.6,17.4,7.09,828,5,9,538,272501
984,20123421,3.5,4.8,2.5,3.1,2.5,3.3,5,20,5.28,373,19,23,3591,277260
985,20070585,4,3.3,4.2,3.8,3.6,3.3,5.8,26.6,8.99,15123,46,68,12037,2207595
986,20080014,3.5,3.3,5.6,3.8,3.6,4.6,7.1,12,8.36,1002,14,14,850,265362
987,20170321,4.6,4.3,2.3,3.1,6.6,3.3,2.5,12,8.39,3195,100,116,9725,276254
988,20080397,4,4.2,5.6,3.8,6.6,3.6,7.1,35.7,4.13,1820,32,34,3310,269478
989,20125427,4,4,2.3,3.1,3.6,3.3,4.3,15.6,8.34,564,2,3,789,272062
990,20090304,4.5,3.8,5.6,3.4,3.6,4.6,2.5,15.3,2.52,2373,203,627,18687,268627
991,20090929,3.5,3.8,4.2,3.4,3.6,3.6,3.8,13.8,4.74,811,1,2,6,265409
992,20111774,3.4,4.8,5.6,3.8,3.6,4.6,2.5,19,6.86,1382,26,32,6637,270602
993,20122785,3.7,5,5.6,4,3.6,4.6,5.8,13.3,6.27,3531,16,17,4092,270156
994,20080963,6,4.2,4.2,3.1,2.5,3.3,2.5,14.5,7.22,194,6,6,1663,270016
995,20133981,3.5,4.8,4.2,5.8,2.5,3.6,5.8,21.6,7.58,1465,3,3,774,269510
996,20119277,4.3,3.8,4.2,3.8,3.6,4.6,5,15.6,8.34,2108,4,4,1466,269157
997,20119508,3.5,4,4.2,4,3.6,3.6,5.8,19,7.41,668,0,0,0,267843
998,20122803,4.3,4.8,4.2,3.1,2.5,3.3,2.5,13.3,8.68,425,30,60,3334,267440
999,20129166,4.1,4.8,4.2,4,3.6,3.6,3.8,17.4,7.63,1787,3,3,800,266574
1000,20156161,3.5,4.5,4.2,5.1,3.6,4.6,4.3,13.3,7.99,2502,325,858,21421,266610
1001,20135369,5.2,5,2.5,3.1,3.6,3.3,5,14.7,7.84,207,10,10,2534,266475
1002,20159748,4.6,4.5,4.2,5.8,6.6,5.3,7.5,16.6,7.24,1470,2,2,607,265810
1003,20080142,3.4,3.3,5.6,5.8,3.6,4.6,2.5,22.5,7.51,1083,22,22,4157,260734
1004,20100379,6,3.8,2.3,3.1,3.6,3.3,5.8,15.6,8.14,302,10,10,2188,260703
1005,20149970,4.1,4.5,2.5,3.1,2.5,3.3,2.5,16.4,8.33,493,29,32,3919,265697
1006,20152871,4,4.4,4.2,4.7,6.6,5.3,4.6,20.1,8.39,1589,82,82,6332,266493
1007,20126306,3.4,4.8,4.2,7.9,7.2,3.6,7.5,22.1,8.44,2760,9,9,2436,260405
1008,20179187,4.5,4.7,5.6,2.9,3.6,4.6,2.5,14.5,9.14,5365,26,31,7850,260514
1009,20176947,5.2,4.7,4.2,3.8,3.6,3.3,5.8,16.4,9.41,2153,38,39,4455,259957
1010,20081623,4,4.2,4.2,4.7,3.6,4.6,4.6,16.4,4.11,1418,2,2,433,258067
1011,20143510,4.1,4.4,5.6,4.7,3.6,3.6,2.5,16,5.77,2111,40,43,9178,257990
1012,20155761,3.5,4.5,2.3,3.1,3.6,5.3,5.8,17.1,8.26,391,17,17,1605,257381
1013,20112050,4.1,4,4.2,3.4,3.6,3.6,5.1,16.8,6.52,852,163,652,10351,257193
1014,20101378,5.2,3.8,4.2,4.7,6.6,4.6,4.3,19.4,8.22,1478,14,14,3080,272496
1015,20149948,4.3,4.5,4.2,5.8,6.6,4.6,3.8,16.1,8.31,1680,1,1,326,256801
1016,20111757,4.5,4,4.2,5.8,3.6,4.6,5.8,17.7,5.69,943,2,2,414,256346
1017,20123384,3.7,5,5.6,3.8,3.6,4.6,2.5,12,6.88,1745,25,26,6407,252475
1018,20140458,3.7,4.5,4.2,5.8,3.6,4.6,4.3,17.6,7.47,1008,10,10,2345,252444
1019,20090434,4.5,3.8,5.6,3.4,3.6,4.6,7.1,24,7.91,2244,7,7,1717,248291
1020,20140704,4.5,4.4,5.6,4.7,3.6,3.6,5.8,18.9,6.5,3782,15,22,3067,250861
1021,20071060,4.5,4.2,5.6,3.8,3.6,4.6,4.3,16,5.92,539,33,37,5799,248813
1022,20080874,6,4.2,4.2,3.4,2.5,4.6,2.5,16.6,5.03,1587,0,0,0,248807
1023,20141602,3.4,4.5,5.6,4.7,3.6,4.6,5.8,23.3,7.86,1876,46,46,4649,251551
1024,20081390,3.7,4.2,4.2,7.9,3.6,4.6,5,18,7.17,489,8,12,427,250657
1025,20090087,3.4,4.2,4.2,3.8,3.6,4.6,2.5,16.2,6.05,447,1,1,150,243432
1026,20090950,3.7,3.8,4.2,3.8,6.6,5.3,4.6,21.8,6.18,822,4,5,547,241438
1027,20081096,4.5,4.2,4.2,5.1,3.6,4.6,4.6,16.8,5.54,694,1,2,13,244023
1028,20119529,4,4,5.6,3.8,6.6,5.3,7.1,18.7,7.53,1348,60,60,12566,243094
1029,20140524,4.1,5,4.2,5.8,3.6,3.6,2.5,19.5,7.56,1507,4,4,789,242770
1030,20078561,3.5,3.3,2.3,3.1,3.6,5.3,5.8,13.3,8.45,539,6,6,1211,242166
1031,20090063,3.5,3.8,4.2,5.8,3.6,3.6,4.6,16.8,5.96,634,2,2,0,237869
